district_id,district_name,winner,winner_party,confidence,confidence_score,analysis_summary,key_factors,candidate_rankings
kumamoto-4,熊本県第4区,金子恭之,ldp,medium,0.65,5人立候補の混戦模様だが、当選9回の金子恭之が現職の組織力で優勢を維持。SNSでは植田貴俊（参政党）が最も好評価だが、知名度と組織力で現職が上回る。矢上雅義（維新）との与党対決が注目されるが、自民の地盤の強さが決定的。野党票が上田至（民主）、本村久美子（共産）に分散することで、現職に有利な構図が形成されている。,"[""現職の強固な地盤"", ""5人立候補による票割れ"", ""与党対決の構図""]","[{""rank"": 1, ""name"": ""金子恭之"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""矢上雅義"", ""party_id"": ""ishin""}, {""rank"": 3, ""name"": ""植田貴俊"", ""party_id"": ""sansei""}, {""rank"": 4, ""name"": ""上田至"", ""party_id"": ""dpfp""}, {""rank"": 5, ""name"": ""本村久美子"", ""party_id"": ""jcp""}]"
oita-1,大分県第1区,衛藤博昭,ldp,medium,0.65,世論調査では衛藤氏が自民支持層8割以上を固めて先行し、吉良氏が中道・無党派層を中心に追う構図。SNS分析でも両者が高い言及数を獲得している。衛藤氏のSNS肯定率40%に対し吉良氏は45%とやや上回るが、世論調査の組織票優位が決定的要因となる見込み。農業政策への不満や大雪による投票率低下は組織票を持つ衛藤氏に有利に働く可能性が高い。,"[""自民党組織票の強さ"", ""吉良氏の現職実績と無党派支持"", ""天候による投票率への影響""]","[{""rank"": 1, ""name"": ""衛藤博昭"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""吉良州司"", ""party_id"": ""independent""}, {""rank"": 3, ""name"": ""堤淳太"", ""party_id"": ""dpfp""}, {""rank"": 4, ""name"": ""野中しんすけ"", ""party_id"": ""sansei""}, {""rank"": 5, ""name"": ""山下魁"", ""party_id"": ""jcp""}]"
oita-2,大分県第2区,広瀬建,ldp,high,0.8,広瀬氏が自民支持層9割以上に加え参政党・維新支持層も6割以上を固め圧倒的優位を築いている。SNS分析でも肯定率50%と高い支持を獲得。吉川氏は中道支持層9割を固めるものの全体的な支持基盤で劣勢は明らか。現職同士の一騎打ちで広瀬氏の現職利得と幅広い支持層確保が決定的。天候の影響も組織票を持つ広瀬氏に有利。,"[""広瀬氏の幅広い支持層確保"", ""現職利得の活用"", ""組織票の動員力""]","[{""rank"": 1, ""name"": ""広瀬建"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""吉川元"", ""party_id"": ""chudo""}]"
oita-3,大分県第3区,岩屋毅,ldp,low,0.55,岩屋氏と小林氏が激しく競り合う接戦状況。岩屋氏は自民6割・維新4割を固めるが完全ではなく、小林氏は中道8割半・共産6割半を確保し互角の戦い。SNSでは岩屋氏の言及数・肯定率ともに小林氏を上回る。終盤戦での組織票動員力と農業政策への批判票の行方が勝敗を分ける。投票所ミスや天候による投票率変動も結果に影響する可能性がある。,"[""自民組織票の結束度"", ""農業政策への批判票の動向"", ""天候と投票所問題による投票率""]","[{""rank"": 1, ""name"": ""岩屋毅"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""小林華弥子"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""野中貴恵"", ""party_id"": ""sansei""}, {""rank"": 4, ""name"": ""岩永京子"", ""party_id"": ""hoshuto""}, {""rank"": 5, ""name"": ""平野雨龍"", ""party_id"": ""independent""}]"
miyazaki-1,宮崎県第1区,武井俊輔,ldp,medium,0.65,ニュース情報が不足している中、SNS分析では現職武井俊輔への支持が優勢を示している。言及量がhighで感情スコアも最も良好（positive 0.4、negative 0.2）であり、地域インフラや現職実績への評価が高い。維新の横田朋大も一定の支持を得ているが、現職の知名度と実績に及ばない。立憲民主の渡辺創は現職として一定の基盤があるが、SNSでの評価は武井を下回る。情報不足により確信度は中程度。,"[""現職の知名度と実績"", ""地域インフラ政策への評価"", ""SNSでの支持の高さ""]","[{""rank"": 1, ""name"": ""武井俊輔"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""横田朋大"", ""party_id"": ""ishin""}, {""rank"": 3, ""name"": ""渡辺創"", ""party_id"": ""chudo""}, {""rank"": 4, ""name"": ""滋井邦晃"", ""party_id"": ""sansei""}]"
miyazaki-2,宮崎県第2区,江藤拓,ldp,medium,0.55,テレビ宮崎の情勢調査では長友慎治が先行とされるが、SNS分析では江藤拓への支持が最も高い（positive 0.45、言及量high）。江藤は失言による農水大臣辞任の逆風があるものの、自民党の組織力、幹事長支援、中山間農業への2.5兆円予算公約で巻き返しを図る。長友は農林水産委員会での実績をアピールし郡部で支援拡大しているが、SNSでの評価は江藤を下回る。最終的に自民の組織力が勝負を決めると予測。,"[""自民党の組織力と党幹部支援"", ""農業政策への有権者関心"", ""現職の失言影響vs実績評価""]","[{""rank"": 1, ""name"": ""江藤拓"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""長友慎治"", ""party_id"": ""dpfp""}, {""rank"": 3, ""name"": ""白江好友"", ""party_id"": ""jcp""}]"
miyazaki-3,宮崎県第3区,古川禎久,ldp,high,0.85,ニュース情報は不足しているが、SNS分析では古川禎久への支持が圧倒的に高い（positive 0.5、negative 0.1、言及量high）。当選8回の現職として地域開発や現職実績への評価が非常に高く、地域格差解消への期待も大きい。参政党の高瀬大介は新人で言及量も低く、エネルギー政策や若者支援を訴えるが知名度不足。SNSでの「現職への高い支持」という全体的ムードも古川有利を示している。,"[""8期現職の圧倒的実績と知名度"", ""地域開発への高評価"", ""対抗馬の知名度不足""]","[{""rank"": 1, ""name"": ""古川禎久"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""高瀬大介"", ""party_id"": ""sansei""}]"
kagoshima-1,鹿児島県第1区,宮路拓馬,ldp,medium,0.65,現職の宮路氏が外務副大臣経験を活かした外交・安全保障政策と物価高対策を前面に押し出し、優位に立っている。SNSでも高い言及量と45%の好感度を獲得。ただし川内氏も8回当選の実績があり、SNSで40%の好感度を維持している。宮路氏の政権与党としての実行力が評価される一方、現職同士の激しい競争で最終的には組織票の動向が決定的要因となる見通し。期日前投票率の上昇も接戦を示唆している。,"[""外交経験と政権与党の実行力"", ""現職対現職の激戦"", ""組織票の動員力""]","[{""rank"": 1, ""name"": ""宮路拓馬"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""川内博史"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""小山慎之介"", ""party_id"": ""jcp""}, {""rank"": 4, ""name"": ""牧野俊一"", ""party_id"": ""sansei""}]"
kagoshima-2,鹿児島県第2区,三反園訓,ldp,high,0.75,現職の三反園氏がSNSで50%の高い好感度と高い言及量を獲得し、観光振興とインフラ整備で実績を評価されている。新人候補2名は知名度とSNS上での存在感で大きく劣っており、組織票を持つ現職が圧倒的に有利。ニュース分析でも三反園氏の組織票優位が指摘されている。観光業回復への期待と現職の安定感が支持の要因となっており、野党候補の巻き返しは困難な情勢。,"[""現職の圧倒的知名度"", ""観光振興実績"", ""新人候補の知名度不足""]","[{""rank"": 1, ""name"": ""三反園訓"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""松崎真琴"", ""party_id"": ""jcp""}, {""rank"": 3, ""name"": ""高橋徳美"", ""party_id"": ""sansei""}]"
kagoshima-3,鹿児島県第3区,小里泰弘,ldp,medium,0.6,現職同士の一騎打ちで、小里氏がSNSで高い言及量と40%の好感度を獲得し、農業支援と経済政策で支持を集めている。野間氏も4回当選の実績があるが、SNSでの言及量は中程度に留まっている。農業振興が主要争点となっており、自民党の組織力と農業政策の実績が小里氏に有利に働いている。ただし、両候補とも現職で実績があるため、最終的には政党の組織票動員力が勝敗を分ける。,"[""農業支援政策の実績"", ""自民党の組織力"", ""現職同士の拮抗した競争""]","[{""rank"": 1, ""name"": ""小里泰弘"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""野間健"", ""party_id"": ""chudo""}]"
kagoshima-4,鹿児島県第4区,森山裕,ldp,high,0.8,8回当選の森山氏がSNSで55%という県内最高の好感度を獲得し、圧倒的な存在感を示している。4人の乱立選挙だが、新人3候補はいずれもSNS言及量が低く、知名度で大きく劣る。森山氏は地域経済とインフラ整備で長年の実績があり、有権者からの信頼も厚い。ニュース分析でも組織票でのリードが指摘されており、多候補乱立が逆に森山氏の優位性を際立たせている。,"[""圧倒的な知名度と実績"", ""多候補乱立による票分散"", ""強固な組織基盤""]","[{""rank"": 1, ""name"": ""森山裕"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""中村寿"", ""party_id"": ""dpfp""}, {""rank"": 3, ""name"": ""桐原郁生"", ""party_id"": ""sansei""}, {""rank"": 4, ""name"": ""伊藤周平"", ""party_id"": ""shamin""}]"
okinawa-1,沖縄県第1区,国場幸之助,ldp,medium,0.65,世論調査では国場氏（自民）がわずか3ポイント差でリードしているが、SNSでは赤嶺氏（共産）への支持が根強い。山川氏（維新）の若者層への浸透と中島氏（無所属）による票分散が影響。基地問題を巡る現職同士の激しい対立構図の中、未定票20%の動向が勝敗を分ける。政府とのパイプを強調する国場氏が組織票で優位だが、辺野古問題への県民感情を背景とした野党票の結集次第で逆転の可能性もある。,"[""政府とのパイプ効果"", ""基地移設問題への県民感情"", ""野党票の分散""]","[{""rank"": 1, ""name"": ""国場幸之助"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""赤嶺政賢"", ""party_id"": ""jcp""}, {""rank"": 3, ""name"": ""山川泰博"", ""party_id"": ""ishin""}, {""rank"": 4, ""name"": ""和田知久"", ""party_id"": ""sansei""}, {""rank"": 5, ""name"": ""中島万穂"", ""party_id"": ""independent""}]"
okinawa-2,沖縄県第2区,宮崎政久,ldp,medium,0.7,NHK調査で宮崎氏（自民）が25%でトップを維持しているが、瑞慶覧氏（社民）と新垣氏（中道）のオール沖縄勢力が合計38%と上回る。SNSでは宮崎氏への批判的意見が目立つものの、現職の組織力と地盤は堅固。普天間基地問題が争点化する中、基地反対派の票がどの程度一本化されるかが鍵。未定票17%の動向次第では接戦になる可能性が高い。,"[""普天間基地問題の争点化"", ""オール沖縄勢力の結集度"", ""現職の組織力""]","[{""rank"": 1, ""name"": ""宮崎政久"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""瑞慶覧長敏"", ""party_id"": ""shamin""}, {""rank"": 3, ""name"": ""新垣邦男"", ""party_id"": ""chudo""}, {""rank"": 4, ""name"": ""吉田悠里"", ""party_id"": ""sansei""}, {""rank"": 5, ""name"": ""比嘉隆"", ""party_id"": ""independent""}]"
okinawa-3,沖縄県第3区,島尻安伊子,ldp,medium,0.72,朝日調査で島尻氏（自民）が28%と6ポイント差でリード。屋良氏（中道）が22%で追い、仲間氏（三世）も15%と健闘。ただし未定票が35%と最も多く、流動的な情勢。SNSでは基地問題への関心が高く、島尻氏への批判的な投稿も散見される。現職としての実績と政府交渉力をアピールする島尻氏が優位だが、嘉手納基地の夜間訓練問題が選挙戦終盤で争点化すれば情勢変化もありうる。,"[""現職の実績と知名度"", ""未定票35%の大きさ"", ""嘉手納基地問題の影響度""]","[{""rank"": 1, ""name"": ""島尻安伊子"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""屋良朝博"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""仲間暁子"", ""party_id"": ""sansei""}]"
okinawa-4,沖縄県第4区,西銘恒三郎,ldp,low,0.55,読売調査で西銘氏（自民）が26%でトップだが、山川氏（れいわ）が21%と5ポイント差に迫る接戦。辺野古新基地建設が最大争点となり、SNSでも反基地感情が強い。砥板氏（中道）も16%と一定の支持を得ており、反基地票の分散が西銘氏に有利に働く構図。ただし未定票28%と多く、選挙戦終盤の情勢変化で逆転の可能性も十分ある。現職同士の対決で組織戦が重要になる。,"[""辺野古問題への県民感情"", ""反基地票の分散効果"", ""未定票28%の動向""]","[{""rank"": 1, ""name"": ""西銘恒三郎"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""山川仁"", ""party_id"": ""reiwa""}, {""rank"": 3, ""name"": ""砥板芳行"", ""party_id"": ""chudo""}, {""rank"": 4, ""name"": ""崎枝裕次"", ""party_id"": ""dpfp""}]"
